0: GOAL CORRECTION ACTIVE
1: GOAL CORRECTION ACTIVE
2: GOAL CORRECTION ACTIVE
3: GOAL CORRECTION ACTIVE
4: GOAL CORRECTION ACTIVE
5: GOAL CORRECTION ACTIVE
6: GOAL CORRECTION ACTIVE
7: GOAL CORRECTION ACTIVE
8: GOAL CORRECTION ACTIVE
9: GOAL CORRECTION ACTIVE
10: GOAL CORRECTION ACTIVE
11: GOAL CORRECTION ACTIVE
12: GOAL CORRECTION ACTIVE
13: GOAL CORRECTION ACTIVE
14: GOAL CORRECTION ACTIVE
15: GOAL CORRECTION ACTIVE
16: GOAL CORRECTION ACTIVE
17: GOAL CORRECTION ACTIVE
18: GOAL CORRECTION ACTIVE
19: GOAL CORRECTION ACTIVE
20: GOAL CORRECTION ACTIVE
21: GOAL CORRECTION ACTIVE
22: GOAL CORRECTION ACTIVE
23: GOAL CORRECTION ACTIVE
24: GOAL CORRECTION ACTIVE
25: GOAL CORRECTION ACTIVE
26: GOAL CORRECTION ACTIVE
27: GOAL CORRECTION ACTIVE
28: GOAL CORRECTION ACTIVE
29: GOAL CORRECTION ACTIVE
30: GOAL CORRECTION ACTIVE
31: GOAL CORRECTION ACTIVE
32: GOAL CORRECTION ACTIVE
33: GOAL CORRECTION ACTIVE
34: GOAL CORRECTION ACTIVE
35: GOAL CORRECTION ACTIVE
36: GOAL CORRECTION ACTIVE
37: GOAL CORRECTION ACTIVE
38: GOAL CORRECTION ACTIVE
39: GOAL CORRECTION ACTIVE
40: GOAL CORRECTION ACTIVE
41: GOAL CORRECTION ACTIVE
42: GOAL CORRECTION ACTIVE
43: GOAL CORRECTION ACTIVE
44: GOAL CORRECTION ACTIVE
45-> l_obs : x: -45.0, z: -45.0 -> obstacle = True, obs_left = 13, obs_right = 0
64-> w_gen : x: -43.276154, z: -42.79358 -> obstacle = False, obs_left = 0, obs_right = 0
65-> w_gen : x: -43.1325, z: -42.60971 -> obstacle = False, obs_left = 0, obs_right = 0
66-> w_gen : x: -42.988846, z: -42.425842 -> obstacle = False, obs_left = 0, obs_right = 0
67-> w_gen : x: -42.845192, z: -42.241974 -> obstacle = False, obs_left = 0, obs_right = 0
68-> w_gen : x: -42.701538, z: -42.058105 -> obstacle = False, obs_left = 0, obs_right = 0
69-> w_gen : x: -42.557884, z: -41.874237 -> obstacle = False, obs_left = 0, obs_right = 0
70-> w_gen : x: -42.41423, z: -41.69037 -> obstacle = False, obs_left = 0, obs_right = 0
71: GOAL CORRECTION ACTIVE
72: GOAL CORRECTION ACTIVE
73: GOAL CORRECTION ACTIVE
74: GOAL CORRECTION ACTIVE
75: GOAL CORRECTION ACTIVE
76: GOAL CORRECTION ACTIVE
77: GOAL CORRECTION ACTIVE
78: GOAL CORRECTION ACTIVE
79-> w_gen : x: -42.126923, z: -41.32263 -> obstacle = False, obs_left = 0, obs_right = 0
80-> w_gen : x: -41.96193, z: -41.15764 -> obstacle = False, obs_left = 0, obs_right = 0
81-> w_gen : x: -41.796936, z: -40.992645 -> obstacle = False, obs_left = 0, obs_right = 0
82-> w_gen : x: -41.631943, z: -40.827652 -> obstacle = False, obs_left = 0, obs_right = 0
83-> w_gen : x: -41.46695, z: -40.66266 -> obstacle = False, obs_left = 0, obs_right = 0
84-> w_gen : x: -41.301956, z: -40.497665 -> obstacle = False, obs_left = 0, obs_right = 0
85-> w_gen : x: -41.136963, z: -40.332672 -> obstacle = False, obs_left = 0, obs_right = 0
86-> w_gen : x: -40.97197, z: -40.16768 -> obstacle = False, obs_left = 0, obs_right = 0
87-> w_gen : x: -40.806976, z: -40.002686 -> obstacle = False, obs_left = 0, obs_right = 0
88-> w_gen : x: -40.641983, z: -39.837692 -> obstacle = False, obs_left = 0, obs_right = 0
89-> w_gen : x: -40.47699, z: -39.6727 -> obstacle = False, obs_left = 0, obs_right = 0
90-> w_gen : x: -40.311996, z: -39.507706 -> obstacle = False, obs_left = 0, obs_right = 0
91-> w_gen : x: -40.147003, z: -39.342712 -> obstacle = False, obs_left = 0, obs_right = 0
92-> w_gen : x: -39.98201, z: -39.17772 -> obstacle = False, obs_left = 0, obs_right = 0
93-> w_gen : x: -39.817017, z: -39.012726 -> obstacle = False, obs_left = 0, obs_right = 0
94-> w_gen : x: -39.652023, z: -38.847733 -> obstacle = False, obs_left = 0, obs_right = 0
95-> w_gen : x: -39.48703, z: -38.68274 -> obstacle = False, obs_left = 0, obs_right = 0
96-> w_gen : x: -39.322037, z: -38.517746 -> obstacle = False, obs_left = 0, obs_right = 0
97-> w_gen : x: -39.157043, z: -38.352753 -> obstacle = False, obs_left = 0, obs_right = 0
98: GOAL CORRECTION ACTIVE
99-> w_gen : x: -38.827057, z: -38.022766 -> obstacle = False, obs_left = 0, obs_right = 0
100-> w_gen : x: -38.662064, z: -37.857773 -> obstacle = False, obs_left = 0, obs_right = 0
101-> w_gen : x: -38.49707, z: -37.69278 -> obstacle = False, obs_left = 0, obs_right = 0
102-> w_gen : x: -38.332077, z: -37.527786 -> obstacle = False, obs_left = 0, obs_right = 0
103-> w_gen : x: -38.167084, z: -37.362793 -> obstacle = False, obs_left = 0, obs_right = 0
104-> w_gen : x: -38.00209, z: -37.1978 -> obstacle = False, obs_left = 0, obs_right = 0
105-> w_gen : x: -37.837097, z: -37.032806 -> obstacle = False, obs_left = 0, obs_right = 0
106-> w_gen : x: -37.672104, z: -36.867813 -> obstacle = False, obs_left = 0, obs_right = 0
107-> w_gen : x: -37.50711, z: -36.70282 -> obstacle = False, obs_left = 0, obs_right = 0
108-> w_gen : x: -37.342117, z: -36.537827 -> obstacle = False, obs_left = 0, obs_right = 0
109-> w_gen : x: -37.177124, z: -36.372833 -> obstacle = False, obs_left = 0, obs_right = 0
110-> w_gen : x: -37.01213, z: -36.20784 -> obstacle = False, obs_left = 0, obs_right = 0
111-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 6, obs_right = 0
112-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 8, obs_right = 0
113-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 13, obs_right = 0
114-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 9, obs_right = 0
115-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 11, obs_right = 0
116-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 11, obs_right = 0
117-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 9, obs_right = 0
118-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 11, obs_right = 0
119-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 12, obs_right = 0
120-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 8, obs_right = 0
121-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 8, obs_right = 0
122-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 7, obs_right = 0
123-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 6, obs_right = 0
124-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 6, obs_right = 0
125-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 5, obs_right = 0
126-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 5, obs_right = 0
127-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 4, obs_right = 0
128-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 2, obs_right = 0
129-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 1, obs_right = 0
130-> l_obs : x: -36.847137, z: -36.042847 -> obstacle = True, obs_left = 1, obs_right = 0
131-> w_gen : x: -36.847137, z: -36.042847 -> obstacle = False, obs_left = 0, obs_right = 0
132-> w_gen : x: -36.748528, z: -35.831375 -> obstacle = False, obs_left = 0, obs_right = 0
133-> l_obs : x: -36.649918, z: -35.619904 -> obstacle = True, obs_left = 1, obs_right = 0
134-> w_gen : x: -36.649918, z: -35.619904 -> obstacle = False, obs_left = 0, obs_right = 0
135-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 1
136-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 2
137-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 3
138-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 1, obs_right = 2
139-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 2
140-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 2, obs_right = 1
141-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 2, obs_right = 4
142-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 4, obs_right = 6
143-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 5, obs_right = 5
144-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 5, obs_right = 6
145-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 6, obs_right = 5
146-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 8, obs_right = 6
147-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 8, obs_right = 7
148-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 10, obs_right = 4
149-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 12, obs_right = 5
150-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 14, obs_right = 4
151-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 14, obs_right = 3
152-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 17, obs_right = 2
153-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 19, obs_right = 1
154-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 19, obs_right = 0
155-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 21, obs_right = 0
156-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 24, obs_right = 0
157-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 24, obs_right = 0
158-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 27, obs_right = 0
159-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 28, obs_right = 0
160-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 29, obs_right = 0
161-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 32, obs_right = 0
162-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 33, obs_right = 0
163-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 36, obs_right = 0
164-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 38, obs_right = 0
165-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 39, obs_right = 0
166-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 40, obs_right = 0
167-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 41, obs_right = 0
168-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 43, obs_right = 0
169-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 45, obs_right = 0
170-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 45, obs_right = 0
171-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 47, obs_right = 1
172-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 46, obs_right = 2
173-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 44, obs_right = 3
174-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 44, obs_right = 4
175-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 41, obs_right = 4
176-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 35, obs_right = 5
177-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 34, obs_right = 8
178-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 30, obs_right = 8
179-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 29, obs_right = 9
180-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 26, obs_right = 12
181-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 24, obs_right = 14
182-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 21, obs_right = 14
183-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 18, obs_right = 16
184-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 17, obs_right = 19
185-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 13, obs_right = 20
186-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 13, obs_right = 21
187-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 11, obs_right = 23
188-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 8, obs_right = 23
189-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 7, obs_right = 27
190-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 6, obs_right = 29
191-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 5, obs_right = 30
192-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 2, obs_right = 33
193-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 1, obs_right = 34
194-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 1, obs_right = 33
195-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 1, obs_right = 36
196-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 34
197-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 37
198-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 36
199-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 36
200-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 35
201-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 34
202-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 33
203-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 32
204-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 30
205-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 31
206-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 29
207-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 28
208-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 29
209-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 29
210-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 27
211-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 25
212-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 25
213-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 25
214-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 25
215-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 21
216-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 21
217-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 20
218-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 17
219-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 17
220-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 15
221-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 15
222-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 12
223-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 11
224-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 9
225-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 7
226-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 7
227-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 6
228-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 2
229-> j_obs : x: -36.55501, z: -35.406742 -> obstacle = True, obs_left = 0, obs_right = 2
230-> w_gen : x: -36.55501, z: -35.406742 -> obstacle = False, obs_left = 0, obs_right = 0
231-> w_gen : x: -36.350933, z: -35.519863 -> obstacle = False, obs_left = 0, obs_right = 0
232-> w_gen : x: -36.146854, z: -35.632984 -> obstacle = False, obs_left = 0, obs_right = 0
233-> w_gen : x: -35.942776, z: -35.746105 -> obstacle = False, obs_left = 0, obs_right = 0
234: GOAL CORRECTION ACTIVE
235: GOAL CORRECTION ACTIVE
236: GOAL CORRECTION ACTIVE
237: GOAL CORRECTION ACTIVE
238: GOAL CORRECTION ACTIVE
239: GOAL CORRECTION ACTIVE
240: GOAL CORRECTION ACTIVE
241: GOAL CORRECTION ACTIVE
242: GOAL CORRECTION ACTIVE
243: GOAL CORRECTION ACTIVE
244: GOAL CORRECTION ACTIVE
245: GOAL CORRECTION ACTIVE
246: GOAL CORRECTION ACTIVE
247: GOAL CORRECTION ACTIVE
248: GOAL CORRECTION ACTIVE
249: GOAL CORRECTION ACTIVE
250: GOAL CORRECTION ACTIVE
251: GOAL CORRECTION ACTIVE
252: GOAL CORRECTION ACTIVE
253: GOAL CORRECTION ACTIVE
254: GOAL CORRECTION ACTIVE
255: GOAL CORRECTION ACTIVE
256: GOAL CORRECTION ACTIVE
257: GOAL CORRECTION ACTIVE
258: GOAL CORRECTION ACTIVE
259: GOAL CORRECTION ACTIVE
260: GOAL CORRECTION ACTIVE
261: GOAL CORRECTION ACTIVE
262: GOAL CORRECTION ACTIVE
263: GOAL CORRECTION ACTIVE
264: GOAL CORRECTION ACTIVE
265: GOAL CORRECTION ACTIVE
266: GOAL CORRECTION ACTIVE
267: GOAL CORRECTION ACTIVE
268: GOAL CORRECTION ACTIVE
269: GOAL CORRECTION ACTIVE
270: GOAL CORRECTION ACTIVE
271: GOAL CORRECTION ACTIVE
272: GOAL CORRECTION ACTIVE
273: GOAL CORRECTION ACTIVE
274: GOAL CORRECTION ACTIVE
275: GOAL CORRECTION ACTIVE
276: GOAL CORRECTION ACTIVE
277: GOAL CORRECTION ACTIVE
278: GOAL CORRECTION ACTIVE
279: GOAL CORRECTION ACTIVE
280: GOAL CORRECTION ACTIVE
281: GOAL CORRECTION ACTIVE
282: GOAL CORRECTION ACTIVE
283: GOAL CORRECTION ACTIVE
284: GOAL CORRECTION ACTIVE
285: GOAL CORRECTION ACTIVE
286: GOAL CORRECTION ACTIVE
287: GOAL CORRECTION ACTIVE
288: GOAL CORRECTION ACTIVE
289: GOAL CORRECTION ACTIVE
290: GOAL CORRECTION ACTIVE
291: GOAL CORRECTION ACTIVE
292: GOAL CORRECTION ACTIVE
293: GOAL CORRECTION ACTIVE
294: GOAL CORRECTION ACTIVE
295: GOAL CORRECTION ACTIVE
296: GOAL CORRECTION ACTIVE
297: GOAL CORRECTION ACTIVE
298: GOAL CORRECTION ACTIVE
299: GOAL CORRECTION ACTIVE
300: GOAL CORRECTION ACTIVE
301: GOAL CORRECTION ACTIVE
302: GOAL CORRECTION ACTIVE
303: GOAL CORRECTION ACTIVE
304: GOAL CORRECTION ACTIVE
305: GOAL CORRECTION ACTIVE
306: GOAL CORRECTION ACTIVE
307: GOAL CORRECTION ACTIVE
308: GOAL CORRECTION ACTIVE
309-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 72, obs_right = 27
310-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 73, obs_right = 26
311-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 73, obs_right = 24
312-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 72, obs_right = 21
313-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 71, obs_right = 19
314-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 72, obs_right = 18
315-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 71, obs_right = 15
316-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 70, obs_right = 14
317-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 68, obs_right = 13
318-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 68, obs_right = 10
319-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 67, obs_right = 9
320-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 65, obs_right = 9
321-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 64, obs_right = 6
322-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 64, obs_right = 5
323-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 62, obs_right = 5
324-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 60, obs_right = 3
325-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 59, obs_right = 2
326-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 58, obs_right = 2
327-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 55, obs_right = 1
328-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 53, obs_right = 0
329-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 53, obs_right = 0
330-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 50, obs_right = 0
331-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 47, obs_right = 0
332-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 47, obs_right = 0
333-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 44, obs_right = 0
334-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 40, obs_right = 0
335-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 40, obs_right = 0
336-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 38, obs_right = 0
337-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 34, obs_right = 0
338-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 33, obs_right = 0
339-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 30, obs_right = 0
340-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 27, obs_right = 0
341-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 26, obs_right = 0
342-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 24, obs_right = 0
343-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 20, obs_right = 0
344-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 20, obs_right = 0
345-> l_obs : x: -35.53462, z: -35.972347 -> obstacle = True, obs_left = 17, obs_right = 0
